"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost"
15444,98,809,"04.04.2017",true,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
15445,63,135,"06.09.2017",true,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
15447,28,2725,"07.07.2017",true,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
15450,85,2277,"05.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
15452,73,2932,"08.02.2017",true,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
15453,29,2316,"07.06.2017",true,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
15458,24,1530,"04.05.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
15475,82,1701,"06.02.2017",true,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
15482,74,2946,"06.08.2017",true,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
15483,84,448,"04.03.2017",false,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
15488,64,906,"01.04.2017",true,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
15491,38,2096,"05.02.2017",true,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
15495,50,2740,"06.02.2017",true,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
15502,13,239,"03.01.2017",true,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
15503,20,103,"05.09.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
15513,25,925,"06.01.2017",true,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
15517,6,1539,"05.01.2017",false,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
15521,0,736,"01.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
15526,70,971,"08.10.2017",false,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
15527,60,2525,"02.03.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
15529,0,3330,"07.08.2017",true,Approved,"","","","","150,51",""
15530,28,1326,"07.09.2017",true,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
15538,68,1446,"01.04.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
15543,30,2310,"01.08.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
15549,36,2113,"05.04.2017",false,Approved,Solex,Standard,low,medium,"945,04","507,58"
15552,37,404,"05.07.2017",true,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
15554,10,2024,"01.12.2017",true,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
15557,22,2335,"09.01.2017",false,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
15558,84,2162,"07.11.2017",true,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
15559,100,778,"01.04.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
15563,34,1402,"03.11.2017",true,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
15566,34,3107,"02.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
15568,82,1643,"07.08.2017",false,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
15569,77,2043,"05.02.2017",false,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
15572,32,1078,"03.04.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
15576,68,2820,"01.04.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
15584,0,365,"07.05.2017",true,Approved,OHM Cycles,Standard,low,medium,"71,16","56,93"
15585,90,939,"03.05.2017",false,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
15586,14,448,"08.01.2017",true,Approved,Solex,Standard,high,large,"1842,92","1105,75"
15588,39,1593,"07.11.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
15593,92,1574,"07.01.2017",false,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
15597,49,1258,"09.04.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
15602,0,2027,"03.01.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
15605,33,1217,"06.09.2017",false,Approved,OHM Cycles,Road,medium,small,"1810","1610,90"
15621,5,122,"04.10.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
15626,48,466,"02.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
15630,64,1273,"07.12.2017",false,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
15631,34,476,"07.05.2017",false,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
15635,96,335,"06.12.2017",true,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
15642,57,1583,"07.01.2017",false,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
15646,33,2837,"04.01.2017",false,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
15652,98,2094,"07.11.2017",true,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
15655,76,1302,"06.05.2017",false,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
15657,49,2400,"02.04.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
15663,32,1,"04.06.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
15666,99,3498,"07.06.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
15669,7,140,"01.06.2017",true,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
15670,63,2838,"05.07.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
15675,34,975,"09.02.2017",false,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
15679,21,1568,"02.05.2017",true,Approved,Solex,Standard,medium,large,"1071,23","380,74"
15684,32,2538,"02.10.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
15686,80,139,"08.08.2017",true,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
15688,81,1897,"08.08.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
15692,59,3239,"07.01.2017",true,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
15696,24,2626,"03.02.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
15698,5,3341,"07.09.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
15699,92,1992,"03.05.2017",true,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
15700,89,150,"01.05.2017",true,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
15704,70,3271,"02.03.2017",true,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
15717,19,765,"02.09.2017",false,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
15720,48,1981,"07.05.2017",false,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
15723,79,1287,"06.09.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
15726,56,558,"05.07.2017",false,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
15727,6,2942,"06.08.2017",true,Approved,Solex,Standard,high,medium,"748,17","448,90"
15728,61,592,"06.04.2017",true,Approved,OHM Cycles,Standard,low,medium,"71,16","56,93"
15732,98,188,"01.12.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
15734,12,240,"01.09.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
15736,52,2922,"01.09.2017",true,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
15737,68,1797,"04.08.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
15739,43,1863,"06.12.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
15747,31,506,"04.08.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
15752,0,2661,"06.12.2017",true,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
15756,71,715,"06.03.2017",true,Approved,Solex,Standard,high,large,"1842,92","1105,75"
15758,80,2760,"04.04.2017",false,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
15762,61,376,"07.09.2017",false,Approved,OHM Cycles,Standard,low,medium,"71,16","56,93"
15764,0,907,"03.08.2017",true,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
15780,56,1170,"02.07.2017",false,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
15788,95,1367,"08.07.2017",true,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
15790,95,2909,"02.06.2017",false,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
15794,63,1909,"01.11.2017",true,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
15796,64,462,"09.02.2017",true,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
15800,7,638,"03.07.2017",false,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
15804,64,3281,"01.11.2017",false,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
15806,83,3354,"01.07.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
15809,34,1519,"02.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
15815,79,943,"02.07.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
15817,0,2210,"03.12.2017",true,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
15820,72,3137,"05.09.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
15826,11,3426,"04.01.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
15833,6,567,"03.07.2017",false,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
15836,40,1232,"02.07.2017",true,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
15846,62,2578,"08.05.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
15847,77,2586,"04.11.2017",false,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
15856,37,198,"08.04.2017",false,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
15858,9,2029,"02.09.2017",true,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
15860,84,2810,"01.04.2017",false,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
15864,69,298,"05.06.2017",true,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
15876,35,1982,"01.04.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
15883,14,185,"05.07.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
15885,73,166,"07.09.2017",true,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
15892,0,1942,"04.10.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
15894,45,2308,"09.01.2017",false,Approved,Solex,Standard,medium,medium,"441,49","84,99"
15898,4,2167,"05.06.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
15899,38,2956,"05.09.2017",false,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
15901,6,2607,"04.02.2017",false,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
15902,0,3020,"05.02.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
15910,73,1306,"04.03.2017",true,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
15912,23,2152,"07.04.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
15914,5,379,"07.08.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
15917,56,567,"03.06.2017",true,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
15922,8,32,"05.05.2017",false,Approved,Solex,Road,medium,small,"1703,52","1516,13"
15935,17,3128,"01.09.2017",false,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
15939,81,2208,"02.05.2017",false,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
15940,32,3413,"05.12.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
15945,41,1015,"02.12.2017",false,Approved,Solex,Road,medium,medium,"416,98","312,74"
15948,12,3001,"09.02.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
15949,5,3057,"02.12.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
15955,39,2166,"04.09.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
15957,0,3020,"08.12.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
15962,58,2168,"06.11.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
15973,20,2248,"06.06.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
15976,33,2163,"03.03.2017",false,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
15980,0,2059,"01.04.2017",true,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
15981,3,2964,"07.04.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
15983,67,81,"08.03.2017",false,Approved,Solex,Standard,medium,large,"1071,23","380,74"
15986,77,1556,"05.03.2017",true,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
15987,80,1097,"06.03.2017",true,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
15988,41,2868,"08.08.2017",true,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
15989,49,3098,"03.07.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
15991,45,2339,"06.02.2017",true,Approved,Solex,Standard,medium,medium,"441,49","84,99"
15993,5,3247,"08.07.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
15999,61,3042,"07.10.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
16009,73,1091,"07.07.2017",false,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
16013,95,725,"02.12.2017",false,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
16014,53,2606,"01.11.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
16017,16,2293,"04.06.2017",false,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
16021,78,1438,"03.10.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
16022,56,2984,"04.07.2017",false,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
16026,22,25,"08.02.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
16028,55,3425,"04.07.2017",true,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
16030,24,2148,"06.05.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
16032,5,1570,"04.04.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
16037,65,2595,"03.09.2017",false,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
16038,0,1103,"06.02.2017",true,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
16041,23,1624,"07.07.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
16042,73,1689,"08.05.2017",true,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
16047,4,1750,"04.11.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
16048,20,1202,"06.10.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
16049,53,386,"08.04.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
16051,68,295,"01.10.2017",false,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
16061,17,2453,"01.06.2017",false,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
16062,17,2175,"02.11.2017",false,Approved,Solex,Standard,high,medium,"1024,66","614,80"
16064,14,3095,"06.03.2017",false,Approved,Solex,Standard,high,large,"1842,92","1105,75"
16074,1,2851,"03.04.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
16076,57,2289,"03.03.2017",false,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
16079,97,3061,"01.11.2017",true,Approved,Solex,Standard,medium,large,"202,62","151,96"
16086,10,2770,"03.11.2017",false,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
16087,44,594,"05.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
16098,81,668,"03.02.2017",false,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
16101,68,3003,"06.03.2017",false,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
16105,0,2990,"08.07.2017",false,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
16110,98,2103,"03.02.2017",true,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
16112,26,1150,"03.02.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
16117,72,1180,"07.07.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
16121,40,1750,"05.11.2017",false,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
16123,30,1257,"06.02.2017",true,Approved,Solex,Standard,high,medium,"748,17","448,90"
16124,21,540,"04.06.2017",true,Approved,Solex,Standard,medium,large,"1071,23","380,74"
16129,4,478,"06.07.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
16135,87,2033,"05.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
16137,82,1369,"04.06.2017",false,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
16138,69,2155,"01.11.2017",true,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
16140,86,1386,"05.02.2017",true,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
16143,41,2835,"02.04.2017",true,Approved,Solex,Road,medium,medium,"416,98","312,74"
16147,54,923,"02.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
16151,0,2189,"03.10.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
16152,78,280,"02.11.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
16158,40,1567,"06.12.2017",true,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
16162,93,1887,"06.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
16164,6,1946,"04.09.2017",true,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
16181,23,1104,"08.03.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
16184,81,2861,"03.01.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
16187,12,1827,"06.02.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
16192,39,1300,"04.11.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
16197,36,1984,"02.11.2017",false,Approved,Solex,Standard,low,medium,"945,04","507,58"
16200,61,1001,"09.04.2017",true,Approved,OHM Cycles,Standard,low,medium,"71,16","56,93"
16201,20,3015,"04.09.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
16206,33,3473,"07.10.2017",true,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
16210,98,2447,"02.11.2017",true,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
16212,45,2199,"03.10.2017",false,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
16213,9,3207,"05.06.2017",false,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
16215,62,2869,"05.01.2017",true,Approved,Solex,Standard,medium,medium,"478,16","298,72"
16216,70,1792,"03.12.2017",true,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
16221,6,1349,"06.07.2017",false,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
16227,6,1752,"03.10.2017",true,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
16229,94,3196,"03.08.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
16243,89,2653,"03.01.2017",true,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
16246,84,2786,"06.04.2017",true,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
16248,43,285,"02.04.2017",false,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
16252,87,2582,"02.03.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
16256,49,2804,"04.05.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
16261,72,346,"06.07.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
16262,53,3280,"01.08.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
16263,58,1483,"08.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
16267,31,2630,"09.01.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
16268,8,67,"05.09.2017",true,Approved,Solex,Road,medium,small,"1703,52","1516,13"
16269,0,2089,"05.08.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
16272,12,3434,"06.05.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
16273,37,1591,"08.03.2017",false,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
16274,5,577,"04.10.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
16275,12,1667,"02.05.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
16276,83,933,"06.02.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
16278,34,517,"08.04.2017",false,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
16294,100,2897,"06.03.2017",true,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
16295,59,2335,"04.01.2017",false,Approved,Solex,Standard,medium,large,"1061,56","733,58"
16297,17,2641,"01.08.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
16298,79,393,"06.08.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
16310,81,2531,"03.07.2017",false,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
16314,41,3202,"07.05.2017",false,Approved,Solex,Road,medium,medium,"416,98","312,74"
16317,62,519,"05.11.2017",false,Approved,Solex,Standard,medium,medium,"478,16","298,72"
16318,35,1256,"02.06.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
16321,31,452,"07.06.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
16322,46,2640,"03.10.2017",true,Approved,Solex,Standard,low,medium,"1289,85","74,51"
16327,3,3212,"03.08.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
16328,80,136,"08.07.2017",false,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
16336,56,1428,"08.12.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
16345,96,940,"08.11.2017",false,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
16347,69,1507,"01.10.2017",false,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
16348,24,2367,"02.03.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
16350,0,314,"03.08.2017",true,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
16353,21,3238,"04.06.2017",false,Approved,Solex,Standard,medium,large,"1071,23","380,74"
16355,95,2621,"05.04.2017",false,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
16361,73,3077,"01.12.2017",false,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
16364,93,2910,"04.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
16367,34,1759,"01.11.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
16370,37,2657,"01.07.2017",true,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
16373,65,1229,"03.12.2017",false,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
16376,33,1887,"03.09.2017",true,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
16377,12,2560,"02.09.2017",true,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
16378,59,3060,"04.02.2017",false,Approved,Solex,Standard,medium,large,"1061,56","733,58"
16379,84,2165,"04.04.2017",false,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
16381,25,2707,"03.06.2017",false,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
16382,26,299,"03.02.2017",false,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
16394,60,3228,"07.04.2017",true,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
16397,44,2762,"08.12.2017",true,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
16403,78,132,"05.12.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
16404,27,1698,"08.04.2017",true,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
16414,92,3086,"04.11.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
16418,92,820,"08.03.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
16432,12,2647,"05.01.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
16436,69,1169,"06.08.2017",false,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
16439,0,368,"01.09.2017",false,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
16440,34,2909,"08.10.2017",true,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
16441,83,732,"06.06.2017",true,Approved,Solex,Touring,medium,large,"2083,94","675,03"
16444,18,1831,"06.05.2017",false,Approved,Solex,Standard,medium,medium,"575,27","431,45"
16448,52,1725,"02.08.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
16457,57,2623,"06.09.2017",false,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
16459,86,1717,"09.04.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
16460,10,1948,"05.07.2017",false,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
16465,16,926,"08.08.2017",true,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
16467,33,615,"05.06.2017",false,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
16471,50,3107,"08.03.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
16482,4,2612,"04.06.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
16485,17,2568,"04.03.2017",false,Approved,Solex,Standard,high,medium,"1024,66","614,80"
16488,46,1788,"01.11.2017",false,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
16491,70,2243,"06.06.2017",true,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
16494,41,1891,"08.10.2017",true,Approved,Solex,Road,medium,medium,"416,98","312,74"
16495,74,3454,"06.05.2017",false,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
16496,72,897,"02.03.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
16498,68,3450,"05.04.2017",false,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
16499,85,268,"08.08.2017",false,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
16500,84,1769,"03.10.2017",false,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
16501,42,628,"06.11.2017",true,Approved,OHM Cycles,Road,medium,small,"1810","1610,90"
16504,72,1549,"02.06.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
